CD_MUNICIPIO;NR_ZONA;QT_VOTOS_BRANCOS;QT_VOTOS_NULOS;QT_VOTOS_TERCEIRA_VIA
56650;36;304;183;0.0
56693;38;648;320;0.0
56359;13;183;270;0.0
57932;9;1165;1313;0.0
56537;16;617;772;0.0
56049;19;358;427;0.0
56677;5;1144;1438;0.0
56910;11;1308;1510;0.0
56634;25;2614;4678;0.0
56251;54;8053;3878;0.0
56995;53;6843;3950;0.0
56618;4;382;257;0.0
56871;35;408;199;0.0
56081;30;255;166;0.0
56120;43;453;825;0.0
57010;47;3033;1207;0.0
56456;13;1282;1379;0.0
56650;36;332;646;0.0
56227;37;606;833;0.0
56499;14;487;351;0.0
56693;38;816;1005;0.0
56510;35;555;323;0.0
56499;14;191;408;0.0
56510;35;177;310;0.0
56103;12;248;423;0.0
56510;35;572;382;0.0
56049;19;587;175;0.0
56898;9;551;291;0.0
57053;52;4428;2817;0.0
56626;14;254;554;0.0
56065;36;209;358;0.0
57037;57;1582;2946;0.0
56189;41;1383;1292;0.0
56430;14;831;982;0.0
57932;9;1685;1717;0.0
57053;52;5796;5161;0.0
56430;14;688;404;0.0
57932;9;1392;695;0.0
56995;59;7452;3622;0.0
56170;23;1050;539;0.0
56456;13;816;457;0.0
57932;9;1745;963;0.0
56499;14;390;316;0.0
57053;52;2924;3355;0.0
56111;20;3766;2083;0.0
56472;24;4522;2724;0.0
57053;1;7180;3672;0.0
57916;7;110;293;0.0
57975;40;349;536;0.0
56235;48;2771;1051;0.0
56936;37;1168;741;0.0
56057;12;157;342;0.0
56316;27;1381;1735;0.0
56774;30;2223;2046;0.0
56391;44;94;263;0.0
56537;16;140;368;0.0
56456;13;1247;611;0.0
56774;30;1490;768;0.0
57916;7;393;264;0.0
56251;34;5224;6234;0.0
56715;38;68;221;0.0
56090;44;112;295;0.0
56200;38;27;224;0.0
56251;54;7632;3477;0.0
57134;41;1566;1302;0.0
57150;27;220;783;0.0
56120;43;1250;526;0.0
56235;48;2761;982;0.0
56138;2;337;124;0.0
56030;4;229;710;0.0
56553;22;1346;614;0.0
93750;101;1984;1084;0.0
94897;41;835;618;0.0
96776;24;4345;3080;0.0
96237;8;160;213;0.0
94498;123;118;76;0.0
92460;102;66;55;0.0
95176;38;75;37;0.0
93076;72;552;355;0.0
93378;13;91;56;0.0
95354;39;83;46;0.0
94510;88;368;536;0.0
93637;125;47;100;0.0
93386;88;28;72;0.0
93572;63;124;187;0.0
96393;56;49;97;0.0
93157;34;55;39;0.0
95079;8;278;245;0.0
93564;31;134;204;0.0
94595;21;4075;3792;0.0
94277;80;28;27;0.0
96237;8;75;45;0.0
95753;34;133;195;0.0
96750;6;70;125;0.0
92703;40;4619;2686;0.0
94854;63;241;135;0.0
94234;57;224;128;0.0
92649;39;102;64;0.0
93270;32;30;62;0.0
93084;50;34;56;0.0
96938;131;78;101;0.0
92096;45;44;53;0.0
96415;31;386;380;0.0
96350;77;479;747;0.0
96750;6;172;315;0.0
93157;34;81;126;0.0
92720;123;157;402;0.0
93572;63;159;115;0.0
93220;3;202;124;0.0
94374;45;207;278;0.0
93971;14;772;817;0.0
94250;16;2932;2842;0.0
93750;101;1190;1244;0.0
92029;141;165;158;0.0
96695;110;114;85;0.0
93394;8;88;50;0.0
93351;123;90;89;0.0
93610;11;6435;5998;0.0
93084;50;66;144;0.0
92908;101;234;361;0.0
93734;147;5133;3819;0.0
92860;39;39;23;0.0
95770;63;86;59;0.0
93572;63;205;145;0.0
93076;72;663;412;0.0
93513;88;43;34;0.0
96776;24;3392;1200;0.0
95737;76;589;431;0.0
94030;15;1566;766;0.0
96091;31;490;255;0.0
92657;32;1017;653;0.0
95230;43;292;211;0.0
93602;96;27;17;0.0
95133;27;32;38;0.0
92223;12;91;58;0.0
94951;47;41;96;0.0
92460;102;45;80;0.0
93203;128;77;110;0.0
94854;63;131;175;0.0
92347;131;68;142;0.0
96415;31;620;736;0.0
95613;29;1168;1870;0.0
96458;128;626;370;0.0
92207;68;91;67;0.0
93971;14;834;520;0.0
92649;39;117;70;0.0
92568;95;89;92;0.0
92789;125;30;96;0.0
95656;72;219;256;0.0
96458;128;553;335;0.0
93319;25;107;62;0.0
94277;80;30;21;0.0
96016;94;426;342;0.0
93343;28;8597;2817;0.0
92118;143;178;135;0.0
93190;5;238;153;0.0
93734;127;5143;4112;0.0
95958;44;4126;1510;0.0
95850;13;79;69;0.0
94650;80;78;89;0.0
95753;34;231;393;0.0
95095;131;912;1305;0.0
92762;99;52;223;0.0
93165;46;112;206;0.0
92754;95;92;126;0.0
94919;76;57;52;0.0
94315;17;1101;614;0.0
92215;144;6906;7272;0.0
92711;101;101;63;0.0
93602;96;37;22;0.0
92363;140;343;192;0.0
94730;22;1354;818;0.0
92118;143;256;442;0.0
94072;57;98;151;0.0
93734;1;4130;3504;0.0
94315;17;879;486;0.0
93734;134;7024;7999;0.0
94013;79;55;126;0.0
95354;39;142;206;0.0
92959;14;201;217;0.0
93335;8;87;110;0.0
92789;125;51;197;0.0
94030;15;2237;2096;0.0
94110;96;76;95;0.0
93041;25;70;78;0.0
92886;26;716;351;0.0
96075;18;273;115;0.0
92495;110;148;95;0.0
92916;20;57;23;0.0
94714;79;119;135;0.0
92630;74;195;139;0.0
93530;79;82;82;0.0
93335;8;47;33;0.0
94137;39;576;405;0.0
95915;47;137;88;0.0
92622;43;33;25;0.0
92312;57;85;84;0.0
92355;56;269;172;0.0
95672;72;105;83;0.0
94757;15;115;69;0.0
93270;32;93;168;0.0
95818;66;1341;776;0.0
93734;1;1936;2918;0.0
93793;38;959;1174;0.0
93483;76;63;58;0.0
92177;53;73;64;0.0
92908;101;142;122;0.0
93041;25;76;45;0.0
95397;25;567;394;0.0
92215;3;4704;3162;0.0
94013;79;40;29;0.0
93068;18;50;27;0.0
93327;4;5598;3806;0.0
92444;55;72;199;0.0
95672;72;81;117;0.0
93955;13;1716;1334;0.0
93734;146;6839;7921;0.0
96571;45;345;447;0.0
94536;7;58;37;0.0
93181;125;46;34;0.0
93939;29;180;135;0.0
94196;77;1229;1355;0.0
92673;35;122;104;0.0
93262;123;48;57;0.0
93246;85;31;25;0.0
94331;18;4191;2603;0.0
92274;132;5965;3360;0.0
92959;14;232;154;0.0
93254;36;2719;964;0.0
92860;39;38;20;0.0
94650;80;40;32;0.0
92096;45;75;91;0.0
92355;56;368;488;0.0
92266;46;98;85;0.0
95796;32;45;88;0.0
94293;43;91;196;0.0
94790;88;50;77;0.0
95079;8;314;350;0.0
93777;12;627;389;0.0
93106;34;67;161;0.0
92100;20;136;231;0.0
92649;39;63;101;0.0
93297;85;502;743;0.0
96059;97;805;1063;0.0
92673;35;111;182;0.0
93246;85;12;45;0.0
94595;21;2005;1961;0.0
92266;46;102;166;0.0
92231;8;33;46;0.0
92711;101;85;90;0.0
92878;6;258;399;0.0
92711;101;113;57;0.0
92614;35;40;42;0.0
94390;95;502;387;0.0
94790;88;80;56;0.0
93580;144;202;118;0.0
95176;38;83;36;0.0
92991;76;233;188;0.0
93734;146;4559;3750;0.0
94455;19;10048;5148;0.0
92932;50;332;504;0.0
94935;8;69;81;0.0
96938;131;164;259;0.0
92215;3;6331;6812;0.0
95877;125;105;210;0.0
95974;143;294;458;0.0
92720;123;90;72;0.0
92150;123;108;99;0.0
92800;128;84;53;0.0
92290;96;150;73;0.0
96474;130;373;503;0.0
94978;54;103;192;0.0
92967;124;63;40;0.0
95419;102;199;218;0.0
94439;141;211;186;0.0
96911;34;25;39;0.0
94013;79;32;53;0.0
93122;40;59;77;0.0
95818;66;1400;1210;0.0
92894;7;5064;4951;0.0
93734;2;6141;7222;0.0
93793;38;1633;1831;0.0
96091;31;1061;921;0.0
92932;50;267;197;0.0
94030;15;1192;608;0.0
93599;11;79;75;0.0
93009;106;67;63;0.0
93637;125;75;52;0.0
92754;95;123;60;0.0
92690;124;949;485;0.0
94439;141;223;186;0.0
96539;110;136;92;0.0
92703;40;6438;5961;0.0
92053;87;682;702;0.0
94277;80;18;40;0.0
95710;30;3992;3118;0.0
95656;72;284;169;0.0
93815;56;516;351;0.0
96717;102;33;67;0.0
92320;95;38;76;0.0
93432;53;38;18;0.0
95559;55;1376;1822;0.0
93939;29;232;599;0.0
92797;11;298;441;0.0
93076;72;438;487;0.0
95451;27;921;1070;0.0
93599;11;52;177;0.0
92312;57;73;79;0.0
93300;33;7590;3193;0.0
94072;57;123;86;0.0
94870;54;1139;722;0.0
92797;11;214;123;0.0
93335;8;146;224;0.0
93220;3;325;409;0.0
96717;102;80;189;0.0
93831;47;35;99;0.0
92690;124;1023;681;0.0
96016;94;270;518;0.0
96717;102;41;31;0.0
93360;56;230;236;0.0
93734;2;5406;4208;0.0
96890;72;41;76;0.0
96253;49;2217;2559;0.0
96512;94;56;125;0.0
92274;119;8432;8603;0.0
93041;25;126;187;0.0
95117;20;663;760;0.0
92827;7;67;123;0.0
95559;55;1114;625;0.0
94552;97;190;186;0.0
96571;45;220;178;0.0
93165;46;116;154;0.0
92894;7;2845;2932;0.0
94650;80;30;43;0.0
95052;144;72;138;0.0
93289;11;60;98;0.0
93491;68;439;575;0.0
94854;63;299;437;0.0
92339;35;554;263;0.0
93360;56;370;197;0.0
92118;143;186;150;0.0
92924;96;428;203;0.0
93734;127;3855;3534;0.0
93793;38;1276;994;0.0
94676;105;60;89;0.0
96237;8;103;53;0.0
93343;28;7489;4162;0.0
94315;17;1584;1735;0.0
93149;77;49;62;0.0
93564;31;95;65;0.0
96814;68;504;422;0.0
94552;97;168;162;0.0
96750;6;84;74;0.0
93220;3;157;212;0.0
94196;77;810;405;0.0
94935;8;79;69;0.0
95796;32;54;58;0.0
96377;14;93;111;0.0
92975;105;195;495;0.0
95575;21;124;181;0.0
93637;125;74;62;0.0
92622;43;40;27;0.0
92215;144;5253;3355;0.0
93491;68;358;198;0.0
92274;145;6628;4320;0.0
96555;72;183;166;0.0
92878;6;277;219;0.0
96091;31;798;442;0.0
92959;14;209;124;0.0
93734;135;4557;4443;0.0
93955;13;2779;3296;0.0
92495;110;197;266;0.0
93297;85;202;284;0.0
92622;43;27;55;0.0
96474;130;705;342;0.0
93289;11;67;48;0.0
93157;34;46;42;0.0
93203;128;103;61;0.0
93165;46;130;147;0.0
95990;80;786;513;0.0
96458;128;885;1125;0.0
94676;105;125;444;0.0
92932;50;180;255;0.0
94137;39;471;348;0.0
92053;87;1112;479;0.0
92215;3;4399;3068;0.0
95036;27;605;486;0.0
95311;54;368;494;0.0
93025;42;4543;3125;0.0
93831;47;55;287;0.0
94072;57;135;97;0.0
94110;96;52;50;0.0
96717;102;41;35;0.0
92010;87;506;623;0.0
94072;57;205;364;0.0
96555;72;267;567;0.0
92312;57;66;135;0.0
92444;55;46;104;0.0
92657;32;545;770;0.0
93289;11;83;57;0.0
93025;42;3475;1388;0.0
93254;36;2218;860;0.0
93998;53;1128;1570;0.0
93734;147;6085;4221;0.0
93696;8;108;147;0.0
92568;95;102;59;0.0
93378;13;145;223;0.0
93890;132;794;1101;0.0
96113;123;55;230;0.0
92630;74;129;239;0.0
95230;43;250;335;0.0
95834;21;160;156;0.0
92126;143;35;91;0.0
92690;124;1566;1298;0.0
92711;101;154;183;0.0
96814;68;779;1050;0.0
96890;72;110;202;0.0
92827;7;168;213;0.0
95419;102;318;660;0.0
92274;145;7471;7904;0.0
94730;22;2666;2694;0.0
94331;18;4402;2827;0.0
92835;80;13;36;0.0
95435;26;780;926;0.0
92290;96;120;122;0.0
94870;54;524;678;0.0
92363;140;328;336;0.0
92061;85;53;38;0.0
93483;76;54;49;0.0
96172;57;148;151;0.0
96610;34;65;122;0.0
93734;135;2881;4523;0.0
93955;13;1214;1641;0.0
94153;95;74;184;0.0
95931;17;105;159;0.0
95613;29;650;870;0.0
93998;53;714;429;0.0
92916;20;75;34;0.0
92924;96;491;479;0.0
95710;140;5138;4002;0.0
93319;25;80;105;0.0
95672;72;97;84;0.0
92835;80;34;28;0.0
92940;50;170;101;0.0
92215;141;4900;3248;0.0
93297;85;300;171;0.0
93998;53;812;458;0.0
93335;8;52;33;0.0
95958;44;5426;1976;0.0
93912;39;86;50;0.0
96610;34;135;88;0.0
94773;110;458;217;0.0
93602;96;32;42;0.0
93033;101;148;132;0.0
92444;55;54;42;0.0
94552;97;315;538;0.0
96172;57;166;313;0.0
92010;87;276;336;0.0
93670;3;240;280;0.0
93033;101;83;172;0.0
95150;63;47;44;0.0
92959;14;309;380;0.0
95494;45;549;390;0.0
92975;105;426;378;0.0
94595;21;2747;1574;0.0
92231;8;12;6;0.0
93050;99;106;118;0.0
94870;54;1365;1526;0.0
93165;46;188;428;0.0
93696;8;189;365;0.0
96555;72;132;228;0.0
92916;20;42;85;0.0
96350;77;282;226;0.0
93068;18;86;146;0.0
96318;63;87;50;0.0
92657;32;812;584;0.0
92819;97;295;203;0.0
92800;128;79;52;0.0
95079;8;397;301;0.0
93513;88;47;33;0.0
94374;45;208;180;0.0
94498;123;204;459;0.0
93912;39;151;182;0.0
92258;34;611;844;0.0
95818;66;2648;2543;0.0
96938;131;126;46;0.0
94390;95;500;388;0.0
93530;79;88;83;0.0
94153;95;95;98;0.0
95419;102;194;202;0.0
93360;56;512;574;0.0
96733;16;405;543;0.0
92444;55;55;43;0.0
92274;119;7313;4257;0.0
93068;18;46;76;0.0
93580;144;120;181;0.0
95931;17;141;110;0.0
92363;140;533;629;0.0
93386;88;62;201;0.0
93483;76;111;166;0.0
95311;54;203;277;0.0
94137;39;950;1161;0.0
93262;123;48;129;0.0
93610;11;3103;2928;0.0
94676;105;57;153;0.0
93394;8;115;102;0.0
93092;105;60;195;0.0
95494;45;467;515;0.0
93394;8;94;50;0.0
92762;99;37;38;0.0
95613;29;641;482;0.0
94579;66;303;177;0.0
92037;5;33;26;0.0
92150;123;137;116;0.0
93173;26;280;179;0.0
92703;40;4025;2468;0.0
92894;7;3138;2302;0.0
93670;3;369;267;0.0
96318;63;96;52;0.0
92789;125;30;30;0.0
93440;74;42;20;0.0
93220;3;245;153;0.0
93009;106;75;68;0.0
96873;125;46;44;0.0
95753;34;168;135;0.0
92550;57;27;36;0.0
93190;5;282;174;0.0
93084;50;48;30;0.0
96571;45;242;178;0.0
92940;50;109;131;0.0
95176;38;88;63;0.0
93009;106;130;236;0.0
92614;35;60;165;0.0
93149;77;95;133;0.0
96377;14;157;204;0.0
94897;41;1047;1891;0.0
92215;141;3448;3643;0.0
96733;16;206;258;0.0
94536;7;55;69;0.0
94919;76;24;64;0.0
92720;123;88;169;0.0
93696;8;93;207;0.0
93173;26;280;183;0.0
94951;47;75;52;0.0
96873;125;28;78;0.0
93408;94;11;42;0.0
94730;22;1324;1309;0.0
94358;79;45;43;0.0
93696;8;110;151;0.0
93050;99;114;114;0.0
96059;97;673;478;0.0
94196;77;524;579;0.0
96873;125;51;49;0.0
93734;136;4598;3702;0.0
92835;80;62;119;0.0
95630;46;2875;2934;0.0
94218;106;124;251;0.0
93734;1;4424;5597;0.0
95052;144;164;271;0.0
95494;45;808;1012;0.0
96393;56;114;228;0.0
94471;25;49;45;0.0
92614;35;42;37;0.0
92967;124;76;34;0.0
93599;11;153;515;0.0
93637;125;113;230;0.0
96318;63;124;229;0.0
93580;144;277;374;0.0
93734;136;2585;3644;0.0
93491;68;318;161;0.0
94110;96;70;56;0.0
92029;141;110;221;0.0
95150;63;24;61;0.0
95850;13;72;107;0.0
95893;85;93;186;0.0
92215;3;3137;3595;0.0
92347;131;35;92;0.0
93378;13;53;96;0.0
92207;68;64;81;0.0
93890;132;334;526;0.0
94390;95;257;420;0.0
96911;34;35;31;0.0
95095;131;653;321;0.0
93874;15;139;237;0.0
94455;19;12413;10299;0.0
95451;27;1218;997;0.0
96059;97;541;667;0.0
92274;132;2160;2990;0.0
92320;95;35;27;0.0
93548;76;48;43;0.0
92150;123;199;481;0.0
93190;5;356;472;0.0
93092;105;87;395;0.0
92649;39;162;258;0.0
95990;80;1082;1397;0.0
92568;95;112;51;0.0
92797;11;123;88;0.0
93432;53;40;18;0.0
92851;106;358;311;0.0
95753;34;180;128;0.0
92339;35;575;292;0.0
92991;76;181;232;0.0
94455;19;6716;5590;0.0
95990;80;532;643;0.0
93327;4;3293;2303;0.0
93122;40;104;66;0.0
92029;141;308;498;0.0
92207;68;112;203;0.0
93386;88;28;28;0.0
96172;57;150;189;0.0
94510;88;214;150;0.0
93351;123;139;308;0.0
95770;63;200;316;0.0
92754;95;186;327;0.0
92274;145;5235;3786;0.0
95770;63;105;127;0.0
95974;143;140;216;0.0
96237;8;112;113;0.0
92797;11;143;219;0.0
92231;8;22;31;0.0
93017;8;6212;6519;0.0
93734;135;6902;8940;0.0
94250;16;5342;5444;0.0
94390;95;642;964;0.0
92010;87;383;200;0.0
92517;80;63;79;0.0
93106;34;29;51;0.0
93254;36;2113;1376;0.0
92282;57;91;60;0.0
92991;76;215;191;0.0
92819;97;326;197;0.0
95451;27;1075;845;0.0
93912;39;67;55;0.0
93874;15;93;70;0.0
93734;127;5598;6731;0.0
94790;88;100;186;0.0
93190;5;230;242;0.0
95010;79;65;46;0.0
93440;74;59;23;0.0
92975;105;381;316;0.0
92100;20;199;198;0.0
93734;133;4568;3555;0.0
96415;31;226;140;0.0
92665;31;58;62;0.0
94676;105;70;89;0.0
93777;12;459;340;0.0
92568;95;167;219;0.0
92100;20;262;467;0.0
96016;94;574;1056;0.0
92223;12;190;336;0.0
92550;57;24;53;0.0
92495;110;112;118;0.0
92096;45;45;22;0.0
96350;77;348;276;0.0
94854;63;183;118;0.0
92347;131;49;35;0.0
92347;131;46;26;0.0
96695;110;108;91;0.0
93610;11;5136;2739;0.0
92320;95;41;22;0.0
92789;125;29;45;0.0
93734;135;5506;4810;0.0
96776;24;2313;972;0.0
92770;5;447;255;0.0
95710;140;3104;1609;0.0
92819;97;441;537;0.0
93203;128;159;244;0.0
92894;7;2754;2213;0.0
93270;32;56;39;0.0
95435;26;1041;741;0.0
94870;54;965;618;0.0
92550;57;29;32;0.0
92886;26;801;381;0.0
92967;124;109;187;0.0
93670;3;523;647;0.0
92940;50;232;317;0.0
94714;79;260;347;0.0
93777;12;336;515;0.0
95796;32;45;44;0.0
93262;123;76;289;0.0
93050;99;189;639;0.0
92886;26;977;1139;0.0
94374;45;311;464;0.0
94439;141;299;477;0.0
92169;77;99;139;0.0
95656;72;426;514;0.0
95079;8;534;672;0.0
93050;99;44;211;0.0
92924;96;280;240;0.0
93815;56;336;440;0.0
96350;77;225;347;0.0
95117;20;959;602;0.0
92827;7;89;65;0.0
95710;140;3639;1890;0.0
92215;141;5216;3316;0.0
92223;12;85;60;0.0
96890;72;67;46;0.0
92029;141;195;192;0.0
94714;79;163;94;0.0
96695;110;152;352;0.0
93408;94;29;181;0.0
92991;76;319;505;0.0
94471;25;93;155;0.0
96253;49;5191;5470;0.0
93874;15;80;109;0.0
94471;25;53;61;0.0
92690;124;563;347;0.0
96733;16;209;163;0.0
93068;18;59;25;0.0
93602;96;54;77;0.0
94293;43;166;344;0.0
94439;141;178;239;0.0
94552;97;187;268;0.0
93300;33;6023;4176;0.0
95737;76;371;479;0.0
95419;102;162;309;0.0
93432;53;20;44;0.0
94315;17;691;756;0.0
94579;66;242;227;0.0
95559;55;819;504;0.0
96393;56;57;62;0.0
92118;143;146;222;0.0
96776;24;2966;2043;0.0
96695;110;58;142;0.0
94234;57;145;181;0.0
92274;119;5679;3666;0.0
94293;43;148;169;0.0
92673;35;192;483;0.0
92061;85;94;233;0.0
94153;95;142;408;0.0
95036;27;825;1051;0.0
92320;95;64;175;0.0
92975;105;530;1101;0.0
95559;55;662;863;0.0
93173;26;234;260;0.0
93491;68;261;299;0.0
93564;31;75;98;0.0
92665;31;38;103;0.0
92223;12;76;120;0.0
95974;143;206;122;0.0
95834;21;227;128;0.0
95893;85;147;86;0.0
92800;128;134;309;0.0
93530;79;135;308;0.0
96474;130;865;1157;0.0
95435;26;948;1338;0.0
95834;21;246;298;0.0
92517;80;149;198;0.0
93092;105;62;73;0.0
94510;88;165;230;0.0
94030;15;1015;972;0.0
92630;74;322;525;0.0
93009;106;78;118;0.0
95710;140;2718;2107;0.0
93319;25;95;74;0.0
94153;95;96;96;0.0
94978;54;161;153;0.0
95230;43;325;236;0.0
94595;21;3331;1875;0.0
92037;5;39;27;0.0
92940;50;155;89;0.0
92851;106;313;293;0.0
95893;85;155;99;0.0
96750;6;93;76;0.0
93718;74;2027;1029;0.0
92673;35;136;109;0.0
92169;77;50;26;0.0
93424;124;56;32;0.0
94730;22;1953;1123;0.0
95150;63;61;152;0.0
95230;43;445;665;0.0
93246;85;35;136;0.0
92657;32;1242;1527;0.0
93408;94;18;33;0.0
92983;17;57;165;0.0
95737;76;424;330;0.0
92282;57;91;115;0.0
95311;54;278;206;0.0
93270;32;73;52;0.0
93580;144;210;116;0.0
94978;54;201;165;0.0
92312;57;145;284;0.0
93319;25;159;247;0.0
95796;32;105;197;0.0
94757;15;106;110;0.0
94897;41;609;937;0.0
92355;56;138;208;0.0
92860;39;16;52;0.0
94331;18;2798;2814;0.0
92800;128;77;128;0.0
93122;40;88;53;0.0
96911;34;37;28;0.0
95010;79;51;31;0.0
95311;54;255;202;0.0
96253;49;3620;2179;0.0
92827;7;82;79;0.0
94536;7;101;135;0.0
92061;85;55;37;0.0
94455;19;8227;4482;0.0
93548;76;48;92;0.0
94978;54;279;450;0.0
95710;30;7301;5673;0.0
94773;110;437;207;0.0
92126;143;41;25;0.0
93017;8;3491;2641;0.0
96814;68;558;405;0.0
92177;53;71;65;0.0
92908;101;96;170;0.0
93483;76;45;72;0.0
93181;125;42;24;0.0
93394;8;175;227;0.0
94935;8;103;163;0.0
92274;132;7321;7140;0.0
93122;40;133;187;0.0
92878;6;271;244;0.0
94471;25;65;36;0.0
94498;123;164;103;0.0
96474;130;661;327;0.0
95133;27;56;117;0.0
93289;11;128;259;0.0
92126;143;58;198;0.0
95877;125;58;115;0.0
93343;28;9363;2975;0.0
93734;134;4813;3810;0.0
94790;88;76;56;0.0
92053;87;1063;414;0.0
92339;35;783;851;0.0
96334;50;1571;1897;0.0
92150;123;138;258;0.0
92215;144;3492;3813;0.0
93734;134;2726;3776;0.0
95150;63;33;49;0.0
95710;30;5211;2601;0.0
93360;56;488;230;0.0
93874;15;89;45;0.0
93971;14;718;444;0.0
95958;44;4296;2820;0.0
93440;74;45;64;0.0
93386;88;40;42;0.0
93610;11;3765;2172;0.0
93890;132;618;434;0.0
95036;27;533;415;0.0
93734;133;2189;2977;0.0
93025;42;1987;1584;0.0
94218;106;74;112;0.0
93815;56;411;318;0.0
94757;15;114;63;0.0
93831;47;26;42;0.0
93033;101;201;344;0.0
93777;12;756;1124;0.0
93351;123;91;166;0.0
93505;74;138;275;0.0
92266;46;169;306;0.0
92517;80;95;54;0.0
92932;50;253;190;0.0
96075;18;237;203;0.0
92967;124;51;68;0.0
95656;72;302;186;0.0
92126;143;42;35;0.0
95095;131;746;372;0.0
96555;72;170;158;0.0
92886;26;582;582;0.0
92258;34;255;374;0.0
96539;110;186;88;0.0
94498;123;172;221;0.0
94773;110;246;272;0.0
95630;46;1595;1496;0.0
96172;57;106;186;0.0
93572;63;286;441;0.0
93971;14;1237;1480;0.0
92282;57;152;260;0.0
94358;79;74;155;0.0
92622;43;60;130;0.0
92878;6;538;815;0.0
92703;40;2814;2928;0.0
93513;88;41;66;0.0
93734;147;3000;3878;0.0
92274;119;2704;3621;0.0
92355;56;189;139;0.0
92100;20;199;199;0.0
93092;105;62;79;0.0
96016;94;415;334;0.0
92754;95;118;70;0.0
96610;34;164;272;0.0
92550;57;68;143;0.0
93670;3;360;266;0.0
93890;132;574;439;0.0
95052;144;136;114;0.0
93033;101;117;115;0.0
93408;94;14;33;0.0
93106;34;44;29;0.0
93149;77;81;40;0.0
96059;97;576;424;0.0
93025;42;3561;1411;0.0
92983;17;46;28;0.0
93734;134;6057;4402;0.0
95877;125;60;71;0.0
95117;20;810;1122;0.0
92665;31;91;222;0.0
93300;33;10153;6685;0.0
92916;20;88;167;0.0
92860;39;57;152;0.0
92460;102;106;187;0.0
93718;74;3696;3579;0.0
93734;2;2577;3578;0.0
95630;46;2267;1272;0.0
96253;49;3091;1985;0.0
94714;79;167;100;0.0
93505;74;95;47;0.0
92231;8;21;7;0.0
94218;106;95;64;0.0
93106;34;46;29;0.0
96733;16;272;190;0.0
93149;77;51;38;0.0
93084;50;48;34;0.0
94919;76;56;44;0.0
96075;18;281;117;0.0
92495;110;144;109;0.0
93017;8;4755;3225;0.0
95397;25;1082;1229;0.0
95575;21;237;291;0.0
93530;79;50;112;0.0
92169;77;34;54;0.0
96571;45;231;272;0.0
96334;50;838;933;0.0
93548;76;63;53;0.0
92169;77;37;27;0.0
93203;128;92;60;0.0
96334;50;945;605;0.0
92924;96;391;205;0.0
94579;66;290;144;0.0
92851;106;421;745;0.0
96873;125;76;215;0.0
96539;110;285;489;0.0
95435;26;1056;735;0.0
96911;34;60;151;0.0
95850;13;142;226;0.0
92215;144;4951;3431;0.0
96377;14;116;82;0.0
93750;101;1564;928;0.0
94510;88;203;141;0.0
93424;124;74;42;0.0
92215;141;6906;6871;0.0
96512;94;101;269;0.0
92177;53;106;224;0.0
95036;27;444;533;0.0
96113;123;36;104;0.0
92339;35;518;433;0.0
92762;99;37;42;0.0
95974;143;153;110;0.0
94196;77;492;291;0.0
95770;63;107;63;0.0
95915;47;247;595;0.0
93734;133;5191;5868;0.0
93432;53;60;111;0.0
94234;57;283;364;0.0
93734;146;2972;3910;0.0
93939;29;85;219;0.0
93343;28;13274;7598;0.0
95010;79;46;75;0.0
96318;63;57;86;0.0
93424;124;55;73;0.0
93734;2;4281;3597;0.0
94536;7;51;34;0.0
96610;34;131;91;0.0
93734;1;3117;2866;0.0
93793;38;1234;962;0.0
94358;79;34;38;0.0
93955;13;1452;1261;0.0
94250;16;3932;2632;0.0
96512;94;78;37;0.0
92258;34;368;315;0.0
92983;17;48;26;0.0
96890;72;63;46;0.0
93246;85;26;24;0.0
93734;147;7384;8392;0.0
95893;85;221;467;0.0
96814;68;433;521;0.0
93718;74;2712;1398;0.0
96938;131;129;60;0.0
95834;21;195;113;0.0
96113;123;31;38;0.0
94935;8;61;52;0.0
95133;27;39;33;0.0
95176;38;140;166;0.0
94951;47;65;49;0.0
93939;29;147;121;0.0
94897;41;836;648;0.0
96334;50;1277;707;0.0
92460;102;71;56;0.0
93831;47;49;50;0.0
95613;29;944;621;0.0
93734;136;6209;4412;0.0
95095;131;532;705;0.0
95915;47;107;245;0.0
95710;30;4320;2242;0.0
93815;56;622;877;0.0
94919;76;56;143;0.0
95010;79;94;189;0.0
93440;74;62;155;0.0
93181;125;77;196;0.0
95451;27;1621;1890;0.0
92258;34;491;365;0.0
92266;46;109;86;0.0
95737;76;803;1059;0.0
94013;79;40;26;0.0
95931;17;135;107;0.0
96415;31;477;263;0.0
92290;96;128;73;0.0
94234;57;226;133;0.0
92630;74;218;144;0.0
92282;57;76;56;0.0
96113;123;30;25;0.0
95915;47;170;109;0.0
96512;94;75;43;0.0
92665;31;58;67;0.0
93300;33;8459;3407;0.0
94218;106;104;63;0.0
94757;15;216;281;0.0
94773;110;661;669;0.0
92290;96;177;231;0.0
96075;18;369;376;0.0
92720;123;97;75;0.0
93599;11;99;91;0.0
93513;88;71;160;0.0
93734;136;6654;7543;0.0
94579;66;425;499;0.0
95672;72;135;233;0.0
92819;97;262;300;0.0
92851;106;236;380;0.0
93327;4;4676;1703;0.0
95494;45;476;352;0.0
95850;13;84;81;0.0
94293;43;126;139;0.0
93327;4;4134;1567;0.0
93041;25;93;45;0.0
95818;66;1418;764;0.0
95931;17;193;323;0.0
93157;34;33;50;0.0
92274;145;2601;3558;0.0
